,actual_load,pca1,pca2,mon,tue,wed,thur,fri,sat,sun
2015-11-02 06:00:00,28551.0,0.001015434948467606,0.4854717616834075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 07:00:00,33620.0,0.00101273264911218,0.4817453679393466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 08:00:00,36542.0,0.001016022541854913,0.48342598254573677,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 09:00:00,37726.0,0.0010063240473645236,0.4777542588997493,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 10:00:00,38398.0,0.0010008810805328383,0.46447024688424177,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 11:00:00,38180.0,0.0009968927757747679,0.47726349705512705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 12:00:00,37643.0,0.0010001825553919894,0.48252083551829383,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 13:00:00,37287.0,0.000995313022648836,0.4924123404210873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 14:00:00,35802.0,0.000994027155858598,0.5023051635418868,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 15:00:00,35277.0,0.0010024403115347852,0.4949441466869663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 16:00:00,35069.0,0.000993035618389673,0.4871363285108848,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 17:00:00,35355.0,0.0010045292537552422,0.4754606495532018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 18:00:00,36371.0,0.000997827084133989,0.4635530632155709,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 19:00:00,38780.0,0.0010075256755074451,0.4621279323291849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 20:00:00,39029.0,0.0010224182557491664,0.4826078237226107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 21:00:00,38163.0,0.0010222748924038991,0.4778437738266355,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 22:00:00,35588.0,0.0010215643374599918,0.4443475825341582,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02 23:00:00,32007.0,0.0010249386696905335,0.44007997628088347,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 00:00:00,25921.0,0.0010243516044237651,0.42103400359600446,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 01:00:00,24163.0,0.0010259308531324301,0.4257240896651703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 02:00:00,23090.0,0.0010225306260498498,0.40818000734929216,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 03:00:00,22722.0,0.0010231179210195402,0.4144273330663728,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 04:00:00,22747.0,0.0010222366968268921,0.41327626598610506,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 05:00:00,23321.0,0.0010219429783732015,0.41224801015733975,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 06:00:00,25748.0,0.0010225307472710651,0.3993199412919888,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 07:00:00,29151.0,0.0010231566348451475,0.38766360262830146,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 08:00:00,31765.0,0.0010277667497299047,0.3869215365925047,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 09:00:00,32697.0,0.0010281544478909996,0.388984447169778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 10:00:00,32995.0,0.0010375999049569249,0.45122262403201385,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 11:00:00,32837.0,0.0010369278946146209,0.4629678977048691,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 12:00:00,32807.0,0.0010378085248500552,0.4921349687906196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 13:00:00,32408.0,0.0010368162637646927,0.5093928287652163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 14:00:00,31304.0,0.0010368159151650435,0.526644099397935,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 15:00:00,30557.0,0.001034113681268125,0.519177642746335,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 16:00:00,30021.0,0.0010408038654181964,0.5328972821791726,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 17:00:00,29786.0,0.001038395568649012,0.5147939120487077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 18:00:00,29756.0,0.0010453533123233442,0.5179954452743147,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 19:00:00,32252.0,0.00104564732621728,0.5037638592121892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 20:00:00,34053.0,0.0010503074879776395,0.48974360876589884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 21:00:00,33227.0,0.0010500141862168784,0.4688720804867494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 22:00:00,30621.0,0.0010555552071549754,0.47048035215547196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03 23:00:00,27807.0,0.0010555556391781005,0.4496170479230859,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-04 00:00:00,25812.0,0.0010594329873193369,0.45140664908958,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 01:00:00,24002.0,0.0010578537224266635,0.4454235975242371,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 02:00:00,22753.0,0.001058147612685913,0.4395428823997909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 03:00:00,22047.0,0.0010544806920863286,0.3893678902407194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 04:00:00,21619.0,0.0010578543507960985,0.4154674396531173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 05:00:00,21428.0,0.0010541870282428623,0.38417815170008046,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 06:00:00,21963.0,0.0010590623729708223,0.41835932482013743,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 07:00:00,22666.0,0.001056595041411709,0.4192237046942047,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 08:00:00,23913.0,0.0010562746142248535,0.4322226431737012,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 09:00:00,26563.0,0.001058525621530998,0.44131900036696603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 10:00:00,28521.0,0.0010578531667841892,0.47367615466017676,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 11:00:00,28813.0,0.0010578524929806456,0.50606894734221,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 12:00:00,28671.0,0.0010535706452359849,0.5070303904155515,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 13:00:00,28746.0,0.0010553066936865327,0.5495782477158101,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 14:00:00,28045.0,0.0010483227452931208,0.5342788295482293,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 15:00:00,26525.0,0.001047356756984251,0.5596934084398895,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 16:00:00,25669.0,0.001047356950191462,0.5495132936153547,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 17:00:00,25303.0,0.0010473571971991893,0.5388957303601629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 18:00:00,25181.0,0.0010473578844053984,0.5050928706123392,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 19:00:00,25403.0,0.0010509411389899553,0.5226609617080131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 20:00:00,26594.0,0.0010526051188590002,0.5062252582952003,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 21:00:00,28992.0,0.0010526055512294057,0.4847723664113418,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 22:00:00,27835.0,0.0010571813006987796,0.4771167004239173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04 23:00:00,25875.0,0.0010574752759083261,0.46601334468869643,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-05 00:00:00,23611.0,0.0010580627142443995,0.4685124595007694,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 01:00:00,22203.0,0.0010570709539029356,0.4611370495099548,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 02:00:00,21424.0,0.0010570710987979298,0.4537095573610464,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 03:00:00,21105.0,0.001054368829769443,0.44567352195250254,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 04:00:00,21006.0,0.0010595614374043637,0.42071320650918154,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 05:00:00,21565.0,0.001053781189425917,0.45321428984336737,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 06:00:00,23850.0,0.0010591268351721544,0.4452529311902605,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 07:00:00,26316.0,0.001057181505810467,0.4670932334502088,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 08:00:00,28525.0,0.0010571817366323605,0.4563457280085756,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 09:00:00,29952.0,0.0010640592274965969,0.4674111576633789,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 10:00:00,31024.0,0.0010624279605323725,0.5110711581057952,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 11:00:00,31607.0,0.0010663891147986554,0.5379661901747328,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 12:00:00,32139.0,0.001061435593497543,0.5334601603280441,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 13:00:00,32205.0,0.0010651291249571717,0.5779881167101271,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 14:00:00,31225.0,0.001057473427086713,0.5581900409473999,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 15:00:00,30606.0,0.001059503609208267,0.5862982904193345,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 16:00:00,30685.0,0.0010595036216976723,0.5842031602404941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 17:00:00,30874.0,0.0010604691568555365,0.5821392995761739,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 18:00:00,30328.0,0.0010604696539377528,0.5525877389194658,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 19:00:00,30112.0,0.0010651296169607212,0.5460247337439789,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 20:00:00,30096.0,0.0010678326123855786,0.5188012678832168,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 21:00:00,31289.0,0.0010678331595102666,0.49198311141398404,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 22:00:00,29937.0,0.0010703782526584155,0.48439219821975915,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-05 23:00:00,27239.0,0.0010706724675609777,0.4607280434171968,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-06 00:00:00,26883.0,0.0010756261634644116,0.45622079616672206,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 01:00:00,25281.0,0.0010729239586113259,0.4453312068595876,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 02:00:00,24419.0,0.0010729242106626681,0.43463733620765654,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 03:00:00,23920.0,0.0010690476324917485,0.3951096613556725,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 04:00:00,23811.0,0.001075039612856422,0.4120215135108695,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 05:00:00,24065.0,0.0010714565922682303,0.3813249080925878,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 06:00:00,25266.0,0.0010751504126191628,0.4072562659351008,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 07:00:00,27820.0,0.0010751505629327126,0.4004351187804983,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 08:00:00,30206.0,0.0010794061375726857,0.39355585711173013,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 09:00:00,31608.0,0.001081069126907165,0.427397635268958,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 10:00:00,32612.0,0.001081067816437795,0.4912849898650148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 11:00:00,32972.0,0.0010850282578967038,0.5548123905488349,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 12:00:00,33324.0,0.001078363702211623,0.578449604263007,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 13:00:00,33231.0,0.0010813591772217926,0.6163479197446488,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 14:00:00,31978.0,0.0010734094031557998,0.6158942036445838,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 15:00:00,31260.0,0.0010761115821991418,0.629772186222731,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 16:00:00,31222.0,0.001076111580002492,0.6297581286932868,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 17:00:00,31366.0,0.0010764053201539627,0.6297441510909421,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 18:00:00,31000.0,0.001075818412862723,0.5954653016113961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 19:00:00,30573.0,0.0010773717354216191,0.5772804778427365,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 20:00:00,30462.0,0.0010783647454644064,0.5215131768569399,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 21:00:00,30760.0,0.0010783652724914482,0.49341610793049195,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 22:00:00,29962.0,0.0010780719637023442,0.4735208240518817,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06 23:00:00,27516.0,0.0010830259939772998,0.45358319895667487,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-07 00:00:00,29689.0,0.0010820607604518104,0.4397846451078212,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 01:00:00,28011.0,0.0010836139672906432,0.4299450642026055,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 02:00:00,26421.0,0.0010813630234925505,0.4190695254668952,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 03:00:00,25404.0,0.0010826224371622744,0.4121856294302217,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 04:00:00,24868.0,0.0010780734034120376,0.405176122478413,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 05:00:00,24439.0,0.0010774860629282608,0.3981890387591541,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 06:00:00,24249.0,0.0010774860543045226,0.39807867235585137,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 07:00:00,24543.0,0.0010811542171949011,0.3891635535508469,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 08:00:00,26278.0,0.0010830272938548687,0.39118980368891987,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 09:00:00,28473.0,0.001082438987279419,0.431062590609323,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 10:00:00,30361.0,0.0010879789536248651,0.48697761443795384,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 11:00:00,31351.0,0.0010857267927616419,0.5333083758484713,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 12:00:00,31865.0,0.0010882706301779078,0.5924006653309493,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 13:00:00,32380.0,0.0010830228403733914,0.6158704764579189,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 14:00:00,32073.0,0.0010830224179036578,0.6394998500519119,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 15:00:00,31521.0,0.0010763583104076552,0.6402412287784484,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 16:00:00,30959.0,0.001079060480211404,0.6553598815279285,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 17:00:00,30751.0,0.0010763586019727368,0.623659712132704,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 18:00:00,30545.0,0.0010810187392839834,0.6063193749449329,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 19:00:00,30453.0,0.0010810193796754906,0.5711739970883692,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 20:00:00,30320.0,0.0010832712240263504,0.5351163467002501,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 21:00:00,30352.0,0.0010832719216176223,0.5009113685338186,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 22:00:00,30602.0,0.0010866463159129268,0.49284946252381073,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-07 23:00:00,29031.0,0.0010859751027137861,0.46518661158139024,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-08 00:00:00,27314.0,0.00109122249385531,0.46361072440700574,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 01:00:00,25428.0,0.001090635287441908,0.4501280889150453,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 02:00:00,24269.0,0.001090826970372463,0.4274949063139788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 03:00:00,23592.0,0.001086354477349673,0.4013268097204686,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 04:00:00,23264.0,0.0010898171522162369,0.41160461419307204,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 05:00:00,23514.0,0.0010854735564359117,0.3867016264514513,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 06:00:00,24715.0,0.0010867868310359594,0.40721647127892757,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 07:00:00,25945.0,0.001088175633925201,0.40357645623713356,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 08:00:00,28215.0,0.0010907206241743891,0.3997186437761178,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 09:00:00,30447.0,0.0010937165578511253,0.41162558565822205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 10:00:00,31867.0,0.0010959662838169997,0.4829867523874368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 11:00:00,32762.0,0.0010922704243882034,0.5564501230699901,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 12:00:00,33499.0,0.0010965513075966468,0.6077896515094388,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 13:00:00,34277.0,0.0010913036541618725,0.6267506852814071,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 14:00:00,33925.0,0.0010913033459197304,0.6457131468525432,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 15:00:00,33215.0,0.0010836476051858137,0.6287863859313705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 16:00:00,32957.0,0.0010879289816172857,0.6533816692488835,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 17:00:00,32791.0,0.0010836481006920246,0.601248180699935,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 18:00:00,32381.0,0.0010915980721449494,0.5905858573189471,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 19:00:00,31763.0,0.0010921863072290532,0.5467876063068917,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 20:00:00,31369.0,0.0010964426861769262,0.4998303542692917,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 21:00:00,32318.0,0.0011001376108688314,0.47235702816684394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 22:00:00,31465.0,0.0011007254704622502,0.4536656847842236,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-08 23:00:00,29354.0,0.0011025725978659712,0.4350256430434237,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-09 00:00:00,25485.0,0.0011012033118690972,0.4031502791699363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 01:00:00,24041.0,0.0011051916023290908,0.3922585933857774,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 02:00:00,23035.0,0.0011042001153141173,0.37252131517288006,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 03:00:00,22574.0,0.0011042000807182611,0.3737244656364089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 04:00:00,22353.0,0.0011042002870737296,0.36437563864318767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 05:00:00,22500.0,0.0011057798877034928,0.35500589614368816,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 06:00:00,23709.0,0.0011057801301318218,0.3430191769952965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 07:00:00,25986.0,0.0011091541212672096,0.3531337727472744,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 08:00:00,27308.0,0.0011097418149409743,0.34253700691747735,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 09:00:00,28511.0,0.0011116981978413314,0.39407061753776007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 10:00:00,29526.0,0.001111696996760031,0.4517334156648223,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 11:00:00,30172.0,0.0011159776340214228,0.5094793446695917,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 12:00:00,30794.0,0.0011080269804487042,0.5533278144673882,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 13:00:00,30996.0,0.0011110222492420041,0.6051790627637044,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 14:00:00,30165.0,0.0011027786124764049,0.6131271266014805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 15:00:00,29339.0,0.001105480705821626,0.631348285993629,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 16:00:00,29108.0,0.0011011989036839366,0.629291350325507,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 17:00:00,29063.0,0.0011011989511770946,0.6273981632089026,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 18:00:00,28929.0,0.0010984979601632997,0.5455012494379047,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 19:00:00,28812.0,0.0011018720554590584,0.5499563726523845,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 20:00:00,29707.0,0.0011045756187219597,0.49446860571037426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 21:00:00,30720.0,0.0011012028547789717,0.42567835209009913,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 22:00:00,28452.0,0.0011054577453849836,0.4516098854529203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09 23:00:00,26391.0,0.0011014974308432787,0.38585951315071837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 00:00:00,22716.0,0.0011050804795680678,0.414830904896009,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 01:00:00,21508.0,0.0011032077196459907,0.39643490464894304,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 02:00:00,20517.0,0.0011032080963463266,0.3780180688226996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 03:00:00,19889.0,0.0010982547043136448,0.3676369877407626,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 04:00:00,19679.0,0.0010985486576962395,0.35887654892532805,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 05:00:00,19687.0,0.0010967020918011972,0.34907881217362824,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 06:00:00,19894.0,0.0010965306198311479,0.34115981465940026,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 07:00:00,20465.0,0.0010965308591581137,0.3292705612727823,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 08:00:00,20556.0,0.0010965308394151618,0.3314887884371832,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 09:00:00,22105.0,0.0010992467245131427,0.36400711110551953,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 10:00:00,23613.0,0.0010992453482431314,0.4302782720109635,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 11:00:00,24398.0,0.0010997720504585691,0.4908906990695294,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 12:00:00,24590.0,0.0010945831656345773,0.5418449268108236,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 13:00:00,24835.0,0.0010939103943057233,0.5962822920056073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 14:00:00,24612.0,0.0010880752947866129,0.6106888416728078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 15:00:00,23419.0,0.0010877810927471356,0.6371754775979221,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 16:00:00,22640.0,0.0010828275903170112,0.6313815910297184,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 17:00:00,22320.0,0.001083121458015395,0.6257672191287419,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 18:00:00,22364.0,0.0010828284362701184,0.5847781307445449,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 19:00:00,23695.0,0.0010840285940092033,0.5600419806322782,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 20:00:00,26209.0,0.0010845867884983085,0.4678291432148053,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 21:00:00,26549.0,0.0010813886069831065,0.41710959037076023,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 22:00:00,25316.0,0.0010879934911758576,0.40844771054493684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10 23:00:00,23878.0,0.0010810957850397077,0.37279296658050387,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-11 00:00:00,24381.0,0.001084242889923776,0.38047704705374735,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-11 01:00:00,22893.0,0.0010821347178583695,0.36378945248360134,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-11 02:00:00,22075.0,0.0010821351321403411,0.34412547916308756,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-11 03:00:00,21842.0,0.0010751776304405566,0.3262488935948722,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-11 04:00:00,21791.0,0.0010781736997152779,0.330948264475985,0.0,0.0,1.0,0.0,0.0,0.0,0.0
